"query"	"MpTak_v6.1"
"Mp7g17320"	"Mp7g17320"
"Mp7g17330"	"Mp7g17330"
"Mp7g17340"	"Mp7g17340"
"Mp7g17350"	"Mp7g17350"
"Mp7g17360"	"Mp7g17360"
"Mp7g17370"	"Mp7g17370"
"Mp7g17380"	"Mp7g17380"
"Mp7g17390"	"-"
"Mp7g17400"	"Mp7g17400"
"Mp7g17410"	"Mp7g17410"
"Mp7g17420"	"Mp7g17420"
"Mp7g17430"	"Mp7g17430"
"Mp7g17440"	"Mp7g17440"
"Mp7g17450"	"Mp7g17450"
"Mp7g17460"	"Mp7g17460"
"Mp7g17470"	"Mp7g17470"
"Mp7g17480"	"Mp7g17480"
"Mp7g17490"	"Mp7g17490"
"Mp7g17500"	"Mp7g17500"
"Mp7g17510"	"Mp7g17510"
"Mp7g17520"	"Mp7g17520"
"Mp7g17530"	"Mp7g17530"
"Mp7g17540"	"Mp7g17540"
"Mp7g17550"	"Mp7g17550"
"Mp7g17560"	"Mp7g17560"
"Mp7g17570"	"Mp7g17570"
"Mp7g17580"	"Mp7g17580"
"Mp7g17590"	"Mp7g17590"
"Mp7g17600"	"Mp7g17600"
"Mp7g17610"	"Mp7g17610"
"Mp7g17620"	"Mp7g17620"
"Mp7g17630"	"Mp7g17630"
"Mp7g17640"	"Mp7g17640"
"Mp7g17650"	"Mp7g17650"
"Mp7g17660"	"Mp7g17660"
"Mp7g17670"	"Mp7g17670"
"Mp7g17680"	"Mp7g17680"
"Mp7g17690"	"Mp7g17690"
"Mp7g17700"	"Mp7g17700"
"Mp7g17710"	"Mp7g17710"
"Mp7g17720"	"Mp7g17720"
"Mp7g17725a"	"Mp7g17725a"
"Mp7g17730"	"Mp7g17730"
"Mp7g17735"	"Mp7g17735"
"Mp7g17740"	"Mp7g17740"
"Mp7g17750"	"Mp7g17750"
"Mp7g17760"	"Mp7g17760"
"Mp7g17770"	"Mp7g17770"
"Mp7g17775"	"Mp7g17775"
"Mp7g17780"	"Mp7g17780"
"Mp7g17790"	"Mp7g17790"
"Mp7g17800"	"Mp7g17800"
"Mp7g17810"	"Mp7g17810"
"Mp7g17820"	"Mp7g17820"
"Mp7g17830"	"-"
"Mp7g17840"	"Mp7g17840"
"Mp7g17850"	"Mp7g17850"
"Mp7g17860"	"Mp7g17860"
"Mp7g17870"	"Mp7g17870"
"Mp7g17880"	"Mp7g17880"
"Mp7g17890"	"Mp7g17890"
"Mp7g17900"	"Mp7g17900"
"Mp7g17910"	"Mp7g17910"
"Mp7g17920"	"Mp7g17920"
"Mp7g17930"	"Mp7g17930"
"Mp7g17940"	"Mp7g17940"
"Mp7g17950"	"Mp7g17950"
"Mp7g17960"	"Mp7g17960"
"Mp7g17970"	"Mp7g17970"
"Mp7g17980"	"Mp7g17980"
"Mp7g17990"	"Mp7g17990"
"Mp7g18000"	"Mp7g18000"
"Mp7g18010"	"Mp7g18010"
"Mp7g18020"	"Mp7g18020"
"Mp7g18030"	"Mp7g18030"
"Mp7g18040"	"Mp7g18040"
"Mp7g18045a"	"Mp7g18045a"
"Mp7g18050"	"Mp7g18050"
"Mp7g18060"	"Mp7g18060"
"Mp7g18070"	"Mp7g18070"
"Mp7g18080"	"Mp7g18080"
"Mp7g18090"	"Mp7g18090"
"Mp7g18100"	"Mp7g18100"
"Mp7g18110"	"Mp7g18110"
"Mp7g18120"	"Mp7g18120"
"Mp7g18130"	"Mp7g18130"
"Mp7g18140"	"Mp7g18140"
"Mp7g18150"	"Mp7g18150"
"Mp7g18160"	"Mp7g18160"
"Mp7g18170"	"Mp7g18170"
"Mp7g18180"	"Mp7g18180"
"Mp7g18190"	"Mp7g18190"
"Mp7g18200"	"Mp7g18200"
"Mp7g18210"	"Mp7g18210"
"Mp7g18220"	"Mp7g18220"
"Mp7g18230"	"Mp7g18230"
"Mp7g18240"	"Mp7g18240"
"Mp7g18250"	"Mp7g18250"
"Mp7g18260"	"Mp7g18260"
"Mp7g18270"	"Mp7g18270"
"Mp7g18280"	"Mp7g18280"
"Mp7g18290"	"Mp7g18290"
"Mp7g18300"	"Mp7g18300"
"Mp7g18305a"	"Mp7g18305a"
"Mp7g18310"	"Mp7g18310"
"Mp7g18320"	"Mp7g18320"
"Mp7g18330"	"Mp7g18330"
"Mp7g18340"	"Mp7g18340"
"Mp7g18350"	"Mp7g18350"
"Mp7g18360"	"Mp7g18360"
"Mp7g18370"	"Mp7g18370"
"Mp7g18380"	"Mp7g18380"
"Mp7g18390"	"Mp7g18390"
"Mp7g18400"	"Mp7g18400"
"Mp7g18410"	"Mp7g18410"
"Mp7g18420"	"Mp7g18420"
"Mp7g18430"	"Mp7g18430"
"Mp7g18440"	"Mp7g18440"
"Mp7g18450"	"Mp7g18450"
"Mp7g18460"	"Mp7g18460"
"Mp7g18470"	"Mp7g18470"
"Mp7g18480"	"Mp7g18480"
"Mp7g18490"	"Mp7g18490"
"Mp7g18500"	"Mp7g18500"
"Mp7g18510"	"Mp7g18510"
"Mp7g18520"	"Mp7g18520"
"Mp7g18530"	"Mp7g18530"
"Mp7g18540"	"Mp7g18540"
"Mp7g18550"	"Mp7g18550"
"Mp7g18560"	"Mp7g18560"
"Mp7g18570"	"Mp7g18570"
"Mp7g18575"	"Mp7g18575"
"Mp7g18580"	"Mp7g18580"
"Mp7g18590"	"Mp7g18590"
"Mp7g18600"	"Mp7g18600"
"Mp7g18610"	"Mp7g18610"
"Mp7g18620"	"Mp7g18620"
"Mp7g18630"	"Mp7g18630"
"Mp7g18640"	"Mp7g18640"
"Mp7g18645a"	"Mp7g18645a"
"Mp7g18650"	"Mp7g18650"
"Mp7g18660"	"Mp7g18660"
"Mp7g18670"	"Mp7g18670"
"Mp7g18680"	"Mp7g18680"
"Mp7g18690"	"Mp7g18690"
"Mp7g18695a"	"Mp7g18695a"
"Mp7g18700"	"Mp7g18700"
"Mp7g18710"	"Mp7g18710"
"Mp7g18720"	"Mp7g18720"
"Mp7g18725a"	"Mp7g18725a"
"Mp7g18730"	"Mp7g18730"
"Mp7g18740"	"Mp7g18740"
"Mp7g18750"	"Mp7g18750"
"Mp7g18760"	"Mp7g18760"
"Mp7g18770"	"Mp7g18770"
"Mp7g18775a"	"Mp7g18775a"
"Mp7g18780"	"Mp7g18780"
"Mp7g18790"	"Mp7g18790"
"Mp7g18795"	"Mp7g18795"
"Mp7g18800"	"-"
"Mp7g18810"	"Mp7g18810"
"Mp7g18820"	"Mp7g18820"
"Mp7g18830"	"Mp7g18830"
"Mp7g18840"	"Mp7g18840"
"Mp7g18850"	"Mp7g18850"
"Mp7g18860"	"Mp7g18860"
"Mp7g18870"	"Mp7g18870"
"Mp7g18880"	"Mp7g18880"
"Mp7g18890"	"Mp7g18890"
"Mp7g18900"	"Mp7g18900"
"Mp7g18910"	"Mp7g18910"
"Mp7g18920"	"Mp7g18920"
"Mp7g18930"	"Mp7g18930"
"Mp7g18940"	"Mp7g18940"
"Mp7g18950"	"Mp7g18950"
"Mp7g18960"	"Mp7g18960"
"Mp7g18970"	"Mp7g18970"
"Mp7g18980"	"Mp7g18980"
"Mp7g18990"	"Mp7g18990"
"Mp7g19000"	"Mp7g19000"
"Mp7g19010"	"Mp7g19010"
"Mp7g19020"	"Mp7g19020"
"Mp7g19030"	"Mp7g19030"
"Mp7g19040"	"Mp7g19040"
"Mp7g19050"	"Mp7g19050"
"Mp7g19060"	"Mp7g19060"
"Mp7g19070"	"Mp7g19070"
"Mp7g19080"	"Mp7g19080"
"Mp7g19090"	"Mp7g19090"
"Mp7g19100"	"Mp7g19100"
"Mp7g19110"	"-"
"Mp7g19120"	"Mp7g19120"
"Mp7g19130"	"Mp7g19130"
"Mp7g19140"	"Mp7g19140"
"Mp7g19150"	"Mp7g19150"
"Mp7g19160"	"Mp7g19160"
"Mp7g19170"	"Mp7g19170"
"Mp7g19175a"	"Mp7g19175a"
"Mp7g19180"	"Mp7g19180"
"Mp7g19190"	"Mp7g19190"
"Mp7g19200"	"Mp7g19200"
"Mp7g19210"	"Mp7g19210"
"Mp7g19220"	"Mp7g19220"
"Mp7g19230"	"Mp7g19230"
"Mp7g19240"	"Mp7g19240"
"Mp7g19250"	"Mp7g19250"
"Mp7g19260"	"Mp7g19260"
"Mp7g19270"	"Mp7g19270"
"Mp7g19280"	"Mp7g19280"
"Mp7g19290"	"Mp7g19290"
"Mp7g19300"	"Mp7g19300"
"Mp7g19310"	"Mp7g19310"
"Mp7g19320"	"Mp7g19320"
"Mp7g19330"	"Mp7g19330"
"Mp7g19340"	"Mp7g19340"
"Mp7g19350"	"Mp7g19350"
"Mp7g19360"	"Mp7g19360"
"Mp7g19370"	"Mp7g19370"
"Mp7g19380"	"Mp7g19380"
"Mp7g19390"	"Mp7g19390"
"Mp7g19400"	"Mp7g19400"
"Mp7g19410"	"Mp7g19410"
"Mp7g19420"	"Mp7g19420"
"Mp7g19430"	"Mp7g19430"
"Mp7g19440"	"Mp7g19440"
"Mp7g19450"	"Mp7g19450"
"Mp7g19460"	"Mp7g19460"
"Mp7g19470"	"Mp7g19470"
"Mp7g19480"	"Mp7g19480"
"Mp7g19490"	"Mp7g19490"
"Mp7g19500"	"Mp7g19500"
"Mp7g19510"	"Mp7g19510"
"Mp7g19520"	"Mp7g19520"
"Mp7g19530"	"Mp7g19530"
"Mp7g19540"	"Mp7g19540"
"Mp7g19550"	"Mp7g19550"
"Mp7g19560"	"Mp7g19560"
"Mp7g19570"	"Mp7g19570"
"Mp7g19580"	"Mp7g19580"
"Mp7g19590"	"Mp7g19590"
"Mp7g19600"	"Mp7g19600"
"Mp7g19610"	"Mp7g19610"
"Mp7g19620"	"Mp7g19620"
"Mp7g19630"	"-"
"Mp7g19640"	"Mp7g19640"
"Mp7g19650"	"Mp7g19650"
"Mp7g19660"	"Mp7g19660"
"Mp7g19670"	"Mp7g19670"
"Mp7g19680"	"Mp7g19680"
"Mp7g19690"	"Mp7g19690"
"Mp7g19700"	"Mp7g19700"
"Mp7g19710"	"Mp7g19710"
"Mp7g19720"	"Mp7g19720"
"Mp7g19730"	"Mp7g19730"
"Mp7g19740"	"Mp7g19740"
"Mp8g00010"	"Mp8g00010"
"Mp8g00020"	"Mp8g00020"
"Mp8g00030"	"Mp8g00030"
"Mp8g00040"	"Mp8g00040"
"Mp8g00050"	"Mp8g00050"
"Mp8g00060"	"Mp8g00060"
"Mp8g00070"	"Mp8g00070"
"Mp8g00080"	"Mp8g00080"
"Mp8g00090"	"Mp8g00090"
"Mp8g00100"	"Mp8g00100"
"Mp8g00110"	"Mp8g00110"
"Mp8g00120"	"Mp8g00120"
"Mp8g00130"	"Mp8g00130"
"Mp8g00140"	"Mp8g00140"
"Mp8g00150"	"-"
"Mp8g00160"	"Mp8g00160"
"Mp8g00170"	"Mp8g00170"
"Mp8g00180"	"Mp8g00180"
"Mp8g00190"	"Mp8g00190"
"Mp8g00195a"	"Mp8g00195a"
"Mp8g00200"	"Mp8g00200"
"Mp8g00205"	"Mp8g00205"
"Mp8g00210"	"Mp8g00210"
"Mp8g00220"	"Mp8g00220"
"Mp8g00230"	"Mp8g00230"
"Mp8g00240"	"Mp8g00240"
"Mp8g00245a"	"Mp8g00245a"
"Mp8g00250"	"Mp8g00250"
"Mp8g00255a"	"Mp8g00255a"
"Mp8g00255b"	"Mp8g00255b"
"Mp8g00255c"	"Mp8g00255c"
"Mp8g00260"	"Mp8g00260"
"Mp8g00270"	"Mp8g00270"
"Mp8g00275a"	"Mp8g00275a"
"Mp8g00280"	"Mp8g00280"
"Mp8g00285a"	"Mp8g00285a"
"Mp8g00290"	"Mp8g00290"
"Mp8g00300"	"Mp8g00300"
"Mp8g00310"	"Mp8g00310"
"Mp8g00320"	"Mp8g00320"
"Mp8g00330"	"Mp8g00330"
"Mp8g00340"	"-"
"Mp8g00350"	"Mp8g00350"
"Mp8g00355a"	"Mp8g00355a"
"Mp8g00360"	"Mp8g00360"
"Mp8g00370"	"Mp8g00370"
"Mp8g00380"	"Mp8g00380"
"Mp8g00390"	"-"
"Mp8g00400"	"Mp8g00400"
"Mp8g00410"	"Mp8g00410"
"Mp8g00420"	"Mp8g00420"
"Mp8g00430"	"Mp8g00430"
"Mp8g00440"	"Mp8g00440"
"Mp8g00450"	"Mp8g00450"
"Mp8g00460"	"Mp8g00460"
"Mp8g00470"	"Mp8g00470"
"Mp8g00480"	"Mp8g00480"
"Mp8g00490"	"Mp8g00490"
"Mp8g00500"	"Mp8g00500"
"Mp8g00510"	"Mp8g00510"
"Mp8g00520"	"Mp8g00520"
"Mp8g00530"	"Mp8g00530"
"Mp8g00540"	"Mp8g00540"
"Mp8g00550"	"Mp8g00550"
"Mp8g00560"	"Mp8g00560"
"Mp8g00570"	"Mp8g00570"
"Mp8g00580"	"Mp8g00580"
"Mp8g00590"	"Mp8g00590"
"Mp8g00600"	"Mp8g00600"
"Mp8g00610"	"Mp8g00610"
"Mp8g00620"	"Mp8g00620"
"Mp8g00630"	"Mp8g00630"
"Mp8g00640"	"Mp8g00640"
"Mp8g00650"	"Mp8g00650"
"Mp8g00660"	"Mp8g00660"
"Mp8g00670"	"Mp8g00670"
"Mp8g00680"	"Mp8g00680"
"Mp8g00690"	"Mp8g00690"
"Mp8g00700"	"Mp8g00700"
"Mp8g00710"	"Mp8g00710"
"Mp8g00720"	"Mp8g00720"
"Mp8g00730"	"Mp8g00730"
"Mp8g00740"	"Mp8g00740"
"Mp8g00750"	"Mp8g00750"
"Mp8g00760"	"Mp8g00760"
"Mp8g00770"	"Mp8g00770"
"Mp8g00780"	"Mp8g00780"
"Mp8g00790"	"Mp8g00790"
"Mp8g00800"	"Mp8g00800"
"Mp8g00810"	"Mp8g00810"
"Mp8g00820"	"Mp8g00820"
"Mp8g00830"	"Mp8g00830"
"Mp8g00840"	"Mp8g00840"
"Mp8g00850"	"Mp8g00850"
"Mp8g00860"	"Mp8g00860"
"Mp8g00870"	"Mp8g00870"
"Mp8g00880"	"Mp8g00880"
"Mp8g00890"	"Mp8g00890"
"Mp8g00900"	"Mp8g00900"
"Mp8g00910"	"-"
"Mp8g00920"	"Mp8g00920"
"Mp8g00930"	"Mp8g00930"
"Mp8g00940"	"Mp8g00940"
"Mp8g00950"	"Mp8g00950"
"Mp8g00960"	"Mp8g00960"
"Mp8g00970"	"Mp8g00970"
"Mp8g00980"	"Mp8g00980"
"Mp8g00990"	"Mp8g00990"
"Mp8g01000"	"Mp8g01000"
"Mp8g01010"	"Mp8g01010"
"Mp8g01020"	"Mp8g01020"
"Mp8g01030"	"Mp8g01030"
"Mp8g01040"	"Mp8g01040"
"Mp8g01050"	"Mp8g01050"
"Mp8g01060"	"Mp8g01060"
"Mp8g01070"	"Mp8g01070"
"Mp8g01080"	"Mp8g01080"
"Mp8g01090"	"Mp8g01090"
"Mp8g01100"	"Mp8g01100"
"Mp8g01110"	"-"
"Mp8g01120"	"-"
"Mp8g01130"	"Mp8g01130"
"Mp8g01140"	"Mp8g01140"
"Mp8g01150"	"Mp8g01150"
"Mp8g01160"	"Mp8g01160"
"Mp8g01170"	"Mp8g01170"
"Mp8g01180"	"Mp8g01180"
"Mp8g01190"	"Mp8g01190"
"Mp8g01200"	"Mp8g01200"
"Mp8g01210"	"Mp8g01210"
"Mp8g01220"	"Mp8g01220"
"Mp8g01230"	"Mp8g01230"
"Mp8g01240"	"Mp8g01240"
"Mp8g01250"	"Mp8g01250"
"Mp8g01260"	"-"
"Mp8g01270"	"Mp8g01270"
"Mp8g01280"	"Mp8g01280"
"Mp8g01290"	"Mp8g01290"
"Mp8g01300"	"Mp8g01300"
"Mp8g01310"	"Mp8g01310"
"Mp8g01320"	"Mp8g01320"
"Mp8g01330"	"Mp8g01330"
"Mp8g01340"	"Mp8g01340"
"Mp8g01350"	"Mp8g01350"
"Mp8g01360"	"-"
"Mp8g01370"	"Mp8g01370"
"Mp8g01380"	"Mp8g01380"
"Mp8g01390"	"Mp8g01390"
"Mp8g01400"	"Mp8g01400"
"Mp8g01410"	"Mp8g01410"
"Mp8g01420"	"Mp8g01420"
"Mp8g01430"	"Mp8g01430"
"Mp8g01440"	"Mp8g01440"
"Mp8g01450"	"Mp8g01450"
"Mp8g01460"	"Mp8g01460"
"Mp8g01470"	"Mp8g01470"
"Mp8g01480"	"Mp8g01480"
"Mp8g01485a"	"Mp8g01485a"
"Mp8g01490"	"Mp8g01490"
"Mp8g01500"	"Mp8g01500"
"Mp8g01510"	"Mp8g01510"
"Mp8g01520"	"Mp8g01520"
"Mp8g01530"	"Mp8g01530"
"Mp8g01540"	"Mp8g01540"
"Mp8g01550"	"Mp8g01550"
"Mp8g01560"	"Mp8g01560"
"Mp8g01570"	"Mp8g01570"
"Mp8g01580"	"Mp8g01580"
"Mp8g01585a"	"Mp8g01585a"
"Mp8g01590"	"Mp8g01590"
"Mp8g01600"	"Mp8g01600"
"Mp8g01605a"	"Mp8g01605a"
"Mp8g01610"	"Mp8g01610"
"Mp8g01620"	"Mp8g01620"
"Mp8g01630"	"-"
"Mp8g01640"	"Mp8g01640"
"Mp8g01650"	"Mp8g01650"
"Mp8g01660"	"Mp8g01660"
"Mp8g01670"	"Mp8g01670"
"Mp8g01680"	"Mp8g01680"
"Mp8g01690"	"Mp8g01690"
"Mp8g01700"	"Mp8g01700"
"Mp8g01710"	"Mp8g01710"
"Mp8g01720"	"Mp8g01720"
"Mp8g01730"	"Mp8g01730"
"Mp8g01740"	"Mp8g01740"
"Mp8g01745a"	"Mp8g01745a"
"Mp8g01745b"	"Mp8g01745b"
"Mp8g01745c"	"Mp8g01745c"
"Mp8g01745d"	"Mp8g01745d"
"Mp8g01745e"	"Mp8g01745e"
"Mp8g01750"	"Mp8g01750"
"Mp8g01760"	"Mp8g01760"
"Mp8g01770"	"Mp8g01770"
"Mp8g01780"	"Mp8g01780"
"Mp8g01790"	"Mp8g01790"
"Mp8g01800"	"Mp8g01800"
"Mp8g01805"	"Mp8g01805"
"Mp8g01810"	"Mp8g01810"
"Mp8g01820"	"Mp8g01820"
"Mp8g01830"	"Mp8g01830"
"Mp8g01840"	"Mp8g01840"
"Mp8g01850"	"Mp8g01850"
"Mp8g01860"	"Mp8g01860"
"Mp8g01870"	"Mp8g01870"
"Mp8g01880"	"Mp8g01880"
"Mp8g01890"	"Mp8g01890"
"Mp8g01900"	"Mp8g01900"
"Mp8g01910"	"Mp8g01910"
"Mp8g01920"	"Mp8g01920"
"Mp8g01930"	"Mp8g01930"
"Mp8g01940"	"Mp8g01940"
"Mp8g01950"	"Mp8g01950"
"Mp8g01960"	"Mp8g01960"
"Mp8g01970"	"Mp8g01970"
"Mp8g01980"	"Mp8g01980"
"Mp8g01990"	"Mp8g01990"
"Mp8g02000"	"Mp8g02000"
"Mp8g02010"	"Mp8g02010"
"Mp8g02020"	"Mp8g02020"
"Mp8g02030"	"Mp8g02030"
"Mp8g02040"	"Mp8g02040"
"Mp8g02050"	"Mp8g02050"
"Mp8g02060"	"Mp8g02060"
"Mp8g02070"	"Mp8g02070"
"Mp8g02080"	"Mp8g02080"
"Mp8g02090"	"Mp8g02090"
"Mp8g02100"	"Mp8g02100"
"Mp8g02110"	"Mp8g02110"
"Mp8g02120"	"Mp8g02120"
"Mp8g02130"	"Mp8g02130"
"Mp8g02140"	"Mp8g02140"
"Mp8g02150"	"Mp8g02150"
"Mp8g02160"	"Mp8g02160"
"Mp8g02170"	"Mp8g02170"
"Mp8g02180"	"Mp8g02180"
"Mp8g02190"	"Mp8g02190"
"Mp8g02200"	"Mp8g02200"
"Mp8g02210"	"Mp8g02210"
"Mp8g02220"	"Mp8g02220"
"Mp8g02230"	"Mp8g02230"
"Mp8g02240"	"Mp8g02240"
"Mp8g02245"	"Mp8g02245"
"Mp8g02250"	"Mp8g02250"
"Mp8g02260"	"Mp8g02260"
"Mp8g02270"	"Mp8g02270"
"Mp8g02280"	"Mp8g02280"
"Mp8g02290"	"Mp8g02290"
"Mp8g02300"	"Mp8g02300"
"Mp8g02310"	"Mp8g02310"
"Mp8g02320"	"Mp8g02320"
"Mp8g02330"	"Mp8g02330"
"Mp8g02340"	"Mp8g02340"
"Mp8g02350"	"Mp8g02350"
"Mp8g02360"	"Mp8g02360"
"Mp8g02370"	"Mp8g02370"
"Mp8g02380"	"Mp8g02380"
"Mp8g02390"	"Mp8g02390"
"Mp8g02395"	"Mp8g02395"
"Mp8g02400"	"Mp8g02400"
"Mp8g02410"	"Mp8g02410"
"Mp8g02420"	"Mp8g02420"
"Mp8g02425"	"Mp8g02425"
"Mp8g02430"	"Mp8g02430"
"Mp8g02440"	"Mp8g02440"
"Mp8g02450"	"Mp8g02450"
"Mp8g02460"	"Mp8g02460"
"Mp8g02470"	"Mp8g02470"
"Mp8g02480"	"Mp8g02480"
"Mp8g02490"	"Mp8g02490"
"Mp8g02495a"	"Mp8g02495a"
"Mp8g02500"	"Mp8g02500"
"Mp8g02510"	"Mp8g02510"
"Mp8g02520"	"Mp8g02520"
"Mp8g02530"	"Mp8g02530"
"Mp8g02540"	"Mp8g02540"
"Mp8g02550"	"Mp8g02550"
"Mp8g02560"	"Mp8g02560"
"Mp8g02570"	"-"
"Mp8g02580"	"Mp8g02580"
"Mp8g02590"	"Mp8g02590"
"Mp8g02600"	"Mp8g02600"
"Mp8g02610"	"Mp8g02610"
"Mp8g02620"	"Mp8g02620"
"Mp8g02630"	"Mp8g02630"
"Mp8g02640"	"Mp8g02640"
"Mp8g02650"	"-"
"Mp8g02660"	"Mp8g02660"
"Mp8g02670"	"Mp8g02670"
"Mp8g02680"	"Mp8g02680"
"Mp8g02690"	"Mp8g02690"
"Mp8g02695"	"Mp8g02695"
"Mp8g02700"	"Mp8g02700"
"Mp8g02710"	"Mp8g02710"
"Mp8g02720"	"Mp8g02720"
"Mp8g02730"	"Mp8g02730"
"Mp8g02740"	"Mp8g02740"
"Mp8g02750"	"Mp8g02750"
"Mp8g02760"	"Mp8g02760"
"Mp8g02770"	"Mp8g02770"
"Mp8g02780"	"Mp8g02780"
"Mp8g02790"	"Mp8g02790"
"Mp8g02800"	"Mp8g02800"
"Mp8g02810"	"Mp8g02810"
"Mp8g02820"	"Mp8g02820"
"Mp8g02830"	"Mp8g02830"
"Mp8g02840"	"Mp8g02840"
"Mp8g02850"	"Mp8g02850"
"Mp8g02860"	"Mp8g02860"
"Mp8g02870"	"Mp8g02870"
"Mp8g02880"	"Mp8g02880"
"Mp8g02890"	"Mp8g02890"
"Mp8g02900"	"Mp8g02900"
"Mp8g02910"	"Mp8g02910"
"Mp8g02920"	"Mp8g02920"
"Mp8g02930"	"Mp8g02930"
"Mp8g02935"	"Mp8g02935"
"Mp8g02940"	"Mp8g02940"
"Mp8g02950"	"Mp8g02950"
"Mp8g02960"	"Mp8g02960"
"Mp8g02970"	"Mp8g02970"
"Mp8g02980"	"Mp8g02980"
"Mp8g02990"	"Mp8g02990"
"Mp8g03000"	"Mp8g03000"
"Mp8g03010"	"Mp8g03010"
"Mp8g03020"	"Mp8g03020"
"Mp8g03030"	"Mp8g03030"
"Mp8g03040"	"Mp8g03040"
"Mp8g03050"	"Mp8g03050"
"Mp8g03060"	"Mp8g03060"
"Mp8g03070"	"Mp8g03070"
"Mp8g03080"	"-"
"Mp8g03090"	"Mp8g03090"
"Mp8g03100"	"Mp8g03100"
"Mp8g03110"	"Mp8g03110"
"Mp8g03120"	"Mp8g03120"
"Mp8g03130"	"Mp8g03130"
"Mp8g03140"	"Mp8g03140"
"Mp8g03150"	"Mp8g03150"
"Mp8g03160"	"Mp8g03160"
"Mp8g03170"	"Mp8g03170"
"Mp8g03180"	"Mp8g03180"
"Mp8g03190"	"Mp8g03190"
"Mp8g03200"	"Mp8g03200"
"Mp8g03210"	"Mp8g03210"
"Mp8g03220"	"Mp8g03220"
"Mp8g03230"	"Mp8g03230"
"Mp8g03240"	"Mp8g03240"
"Mp8g03250"	"Mp8g03250"
"Mp8g03260"	"Mp8g03260"
"Mp8g03270"	"Mp8g03270"
"Mp8g03280"	"Mp8g03280"
"Mp8g03290"	"Mp8g03290"
"Mp8g03300"	"Mp8g03300"
"Mp8g03310"	"Mp8g03310"
"Mp8g03320"	"Mp8g03320"
"Mp8g03323"	"Mp8g03323"
"Mp8g03327"	"Mp8g03327"
"Mp8g03330"	"Mp8g03330"
"Mp8g03340"	"Mp8g03340"
"Mp8g03350"	"Mp8g03350"
"Mp8g03360"	"Mp8g03360"
"Mp8g03363"	"Mp8g03363"
"Mp8g03367"	"Mp8g03367"
"Mp8g03370"	"Mp8g03370"
"Mp8g03380"	"Mp8g03380"
"Mp8g03390"	"Mp8g03390"
"Mp8g03400"	"Mp8g03400"
"Mp8g03410"	"Mp8g03410"
"Mp8g03420"	"Mp8g03420"
"Mp8g03430"	"Mp8g03430"
"Mp8g03440"	"Mp8g03440"
"Mp8g03450"	"Mp8g03450"
"Mp8g03460"	"Mp8g03460"
"Mp8g03470"	"-"
"Mp8g03480"	"Mp8g03480"
"Mp8g03490"	"Mp8g03490"
"Mp8g03500"	"Mp8g03500"
"Mp8g03510"	"Mp8g03510"
"Mp8g03520"	"Mp8g03520"
"Mp8g03530"	"Mp8g03530"
"Mp8g03540"	"-"
"Mp8g03550"	"Mp8g03550"
"Mp8g03560"	"Mp8g03560"
"Mp8g03570"	"Mp8g03570"
"Mp8g03580"	"Mp8g03580"
"Mp8g03590"	"Mp8g03590"
"Mp8g03600"	"Mp8g03600"
"Mp8g03610"	"Mp8g03610"
"Mp8g03620"	"Mp8g03620"
"Mp8g03630"	"Mp8g03630"
"Mp8g03640"	"Mp8g03640"
"Mp8g03650"	"Mp8g03650"
"Mp8g03660"	"Mp8g03660"
"Mp8g03665"	"Mp8g03665"
"Mp8g03670"	"Mp8g03670"
"Mp8g03680"	"-"
"Mp8g03690"	"Mp8g03690"
"Mp8g03700"	"Mp8g03700"
"Mp8g03710"	"Mp8g03710"
"Mp8g03720"	"Mp8g03720"
"Mp8g03730"	"Mp8g03730"
"Mp8g03740"	"Mp8g03740"
"Mp8g03750"	"Mp8g03750"
"Mp8g03760"	"Mp8g03760"
"Mp8g03770"	"Mp8g03770"
"Mp8g03775"	"Mp8g03775"
"Mp8g03780"	"Mp8g03780"
"Mp8g03790"	"Mp8g03790"
"Mp8g03800"	"Mp8g03800"
"Mp8g03810"	"Mp8g03810"
"Mp8g03820"	"Mp8g03820"
"Mp8g03830"	"Mp8g03830"
"Mp8g03840"	"Mp8g03840"
"Mp8g03850"	"Mp8g03850"
"Mp8g03860"	"Mp8g03860"
"Mp8g03870"	"Mp8g03870"
"Mp8g03880"	"Mp8g03880"
"Mp8g03890"	"Mp8g03890"
"Mp8g03900"	"Mp8g03900"
"Mp8g03910"	"Mp8g03910"
"Mp8g03920"	"Mp8g03920"
"Mp8g03930"	"Mp8g03930"
"Mp8g03940"	"Mp8g03940"
"Mp8g03950"	"Mp8g03950"
"Mp8g03960"	"Mp8g03960"
"Mp8g03970"	"Mp8g03970"
"Mp8g03980"	"Mp8g03980"
"Mp8g03990"	"Mp8g03990"
"Mp8g04000"	"Mp8g04000"
"Mp8g04010"	"Mp8g04010"
"Mp8g04020"	"Mp8g04020"
"Mp8g04030"	"Mp8g04030"
"Mp8g04035a"	"Mp8g04035a"
"Mp8g04040"	"Mp8g04040"
"Mp8g04050"	"Mp8g04050"
"Mp8g04060"	"Mp8g04060"
"Mp8g04070"	"Mp8g04070"
"Mp8g04080"	"Mp8g04080"
"Mp8g04090"	"Mp8g04090"
"Mp8g04100"	"Mp8g04100"
"Mp8g04110"	"Mp8g04110"
"Mp8g04120"	"Mp8g04120"
"Mp8g04130"	"Mp8g04130"
"Mp8g04140"	"Mp8g04140"
"Mp8g04150"	"Mp8g04150"
"Mp8g04160"	"Mp8g04160"
